,gid,black,white,black_rating,white_rating,move_list,winner
158,1225967,Maciej Celuch,Stanley Kozera,2688,1905,m7i9j10k11d5d3e9f7i5j4l2h11i12k5j5k3l3k4b3c2b2c5d4c3b4c4d8d7c8c6d6c7e7e6f6g4h4i4h3,black
159,1213865,Maciej Celuch,Niall,2688,2218,m7*k10i5d5d10l4j9l8k6,white
160,1203734,Daniel Sepczuk,Maciej Celuch,2386,2688,m5*k10e4c4c2d4f2d2i5d5i9e9d12h10e6c7c8l4f7f6e7l7k8l8k9l9l3k4j3k3j2l2l6h6h5k7k6j6j7g8h9h8g10d11f9f8e10d10b13e11f12g11f11,white
161,1203732,Maciej Celuch,Niall,2688,2218,m6*e9h5k10e4c4c2d2c5i5h6k6k12i9k5j6h9i7j5i6j3i4h12g8,black
162,1203730,Piotr Karas,Maciej Celuch,1842,2688,a3i5i8e9d7e4f6j11g9g8f8f9h7g7h6h4f4h10l11g6h5g5i4h8k7l10k10k11i10i7k6k5,white
163,1203727,Maciej Celuch,Jose Maria Grau Ribas,2688,2083,m6*k10j11j10k11l10k12h12h6i10e4l4k6l7m5c4d3c3d2b3d6f6i4j6h8g8k3g6f9e8,black
164,1200919,Maciej Celuch,iLyN Sin,2688,1844,m7i5d5d3b3b4e3e7l4j11k10k11l10k12e9f11f7f8e8d12i10h7h9f9h10g9k6k4l3j7k7,black
165,1156703,RuiValente,Maciej Celuch,1557,2688,f7*g7i10h6j2e7d3e4e9f9e10f10h5j4i5j6j5l4l3k4k5m5l5m4l6m6l7m7l9l8j9k8j7f7f2g3i2g2e6f6f5i3j3k3g5j8h9i8g8i7f8d9c11k9j11,white
166,1139809,Maciej Celuch,Jaroslaw Herba,2688,2059,m8*i5e4c4c2b3b2d4f2d2e9k10j7b10j2d5d7e6f11f9f10e10d11e11d13b12f8g8c12d10f7d9e5h6h7g7c11b11c9c10d6j3i4h3,black
167,1139808,Pessoa,Maciej Celuch,1491,2688,m8*d10e4i5e9k10k11l4l2c4c2d4f2d2d5e7d9i8i2g4h1k2i7k4k3i3j3j2j7c8i4g6h4h3g5e5b11f8g9f9e11c12e10h8h10,white
168,1139807,Maciej Celuch,Marius Halsor ★,2688,2005,m8*k10e4c4b2b4g7l4j7b10b11i7h9e9f8e8f6g6f5i8h4j5i9j8k9l9l3j4j11j10,black
169,1139806,Art Duval ★,Maciej Celuch,2165,2688,m6*j10i5f8e4c4k11f5i12h11i10i11g13f12g11g12f6d7d10e11f9h8g8h7g7b11b12c11c12d11d13e13f11l4j6h6h10j9d3j7l3h9g3h4g2j4h5b8g5d5g4c3c6e5b10,white
170,1139805,Maciej Celuch,Frode Lillevold,2688,2265,m8g7d5f10l4j11k11k10d10d3b3d9c10d8e9f7e7e8b9c7b6b8d7c8i7g8g9,black
171,1139804,Stanley Kozera,Maciej Celuch,1905,2688,a3i10k10k12e9e11g10j2e6e7g6g9d9f4d5d6c8e3g4h3l4i6h5f8g3d7b7f9c12e5j8j7l6k9h9i8,white
172,1139803,Maciej Celuch,koontz,2688,2276,m8*i5e4c4c2b3b2d4f2d2e9k10k11j11j8d5g8b10c10i8i9d9e8f9f7d10e12e10j2b7d8a9b12c9c13g11f10h9h10g10g9h7f5g7f8j3k2h3g2i1,black
173,1139802,Daniel Sepczuk,Maciej Celuch,2386,2688,m6*k10i5f8e4c4c2d4f2d2i9e6d10l4k4h9h12e10d11e12f7d7d8e8e7k6k5l5l3g6g7h6i7h7g8h8f11,white
174,1129306,Stanley Kozera,Maciej Celuch,1905,2688,a3i10k10k12j12j11f8f10d7d5g9j2i3h5j3e6k5e9g11f9h9i7j7j4g8h6e7d6l3l4,white
175,1129303,Stanley Kozera,Maciej Celuch,1905,2688,a3e9f8j11l11k12l12l10d7f9i9h6h7e8j7j6c9d6b10f5g5f6g6h10g9g8k8h8i7i10,white
176,1129298,Daniel Sepczuk,Maciej Celuch,2386,2688,a3i10j9e9i9i5c8d5f5h8l4k4h6f6h5d12f10j11b12g8i7g10h10k6k8k7i8i6h7g12g11e13f12f13e12d13b10c11b11f4j3e6f7e7b9d9,white
177,1129130,panjusek,Maciej Celuch,1334,2688,i9*k8e4k5k3i3i4m2k2g5h4f3h6e6f7d8d7e7f5f4e5g4f6e9m1b7c5a6b4,white
178,1126542,Daniel Sepczuk,Maciej Celuch,2386,2688,a3i10j9e9i9j4c8d5f6h7b10b11c10d11c11d12b12e6e7g4h4g5i5h3i3h5i4g7j6j11f8h8j7f9,white
179,1124004,panjusek,Maciej Celuch,1334,2688,k2e9i9j10h11h7j6i5k4i8k7j8l8i4j9f8k10k3l3l2c10c9b9c8d9e7b8b10,white
180,1124003,panjusek,Maciej Celuch,1334,2688,k12i5l5e4k4j9h9j6k7i4j8i8i9k3l3l2g4e9g8g6e5e7c8d6b6b7,white
181,1112783,Maciej Celuch,Pawcio,2688,2136,m8*k10e9b10d5c4i7l4j9b6e3e4c7d6c6d9d10a12e7g7g8i9c12b12f5h7h8e8j2k2k4h5,black
182,1102266,Maciej Celuch,Daniel Sepczuk,2688,2386,m8i5d5d3b3b4e3f8l4j11k11l7h8g11d10d6k6k4l3k5l5j7j9j8k8k7h7,black
183,1048451,Maciej Celuch,Lukasz Lew,2688,1562,m7d4c3c10b5c6d5j4l4j10d10f7g7f9e8e6f6d9e9e7f8h2g6f3m2l3m3,black
184,1022688,Pessoa,Maciej Celuch,1491,2688,m9*f10i5f5e4d6c5h6g3h3f8i7h5g5h4g4g6c8c9e8e9,white
185,1022687,Maciej Celuch,Jonathan,2688,2017,m8*k10e5d4c2c6g7i5i6e9d8k5j5j7h4l3l2k3k2j3j2g6h6f5g3f2e6h3,black
186,1022686,Alexandre,Maciej Celuch,1997,2688,m11e9c4d3d4i5l4k4f8c3b4c2e3f1g2f3f2e7f9g6m2l2m1l3m3k5l5h8k7j10k8i11c8e10,white
187,1022685,Maciej Celuch,Art Duval ★,2688,2165,m8i5f8d10j4j5d5f9b10c8b7b9d9g6l4k7l7l6i7j7h6h5e7c10h8g11i9i10j9j11e10f10e9d12f11e13f12f13g12g13i12,black
188,1022684,koontz,Maciej Celuch,2276,2688,m6*k10i5f8d3g5d10e10e12d11b12d12g4f5f7h6h4k3j6f4h5g6f9i6j5l3g8i7j11h9f10h12i8h8,black
189,1022683,Maciej Celuch,wojtex,2688,2137,m8*e9e4k10k11j11i5l4k4c4c2d4f2d2d7m2l3m3l2m1,black
190,1022682,Frode Lillevold,Maciej Celuch,2265,2688,m4*g7d3i8j11d8h9e10f10d10j2h3g2k2j3k3j4f4i1e3f1e2e1d2d1c2c1k4j5a2b2a3b3a4b4a5b5a6b7b6c6c5e6d5g5,white
191,1022681,Maciej Celuch,wojtek,2688,1282,m8*k10i5d5d3j4k11j11j12l10m13i12i13h12j7g7g6i7j5h5h6d8e4f6g3c4c2d4e3d2c3g5d10l7f7b7i4h3g4h4e9f8e8l4k8c10c11m8l5k5k7j6h9g9f11g10g12g13h11f12g11a12e7,white
192,1022680,Daniel Sepczuk,Maciej Celuch,2386,2688,a5*i5j11k10e9j10j4h4g3k6k11g10i2h2h3c8i4f3f2d4d6b5f5c6c7a8e5c5b8a9b9a10b10a11b12b11d11c11c12,white
193,1017225,Maciej Celuch,lotka,2688,1493,m8l9f8d11j9j8i5f10c11b13b11b12c4c12g9g11h10h12j11i10i9j10k9k10h11f13i11i13k12g6h7j3h4i1j2i3h3i2g2,black
194,1017223,Maciej Celuch,lotka,2688,1493,m8*k10k11j11j12l10l11i12i13h12g13g12f13f12e13d12e12f10e11d10e10i5h6e6e7c8c9b9b11e9c13c12e8f9i6k6k5f7f8g7g8h7f6g6i9l5h8l7l8k8f11h9h5l4g4k3l1j2i7i8,black
195,1008736,Maciej Celuch,SuperS_ZiomalS,2688,1425,m8e4i5i6e9f8e8f7k5j5j7k4e7f6h5h7e5e6c7d6b6b7l4l3c6d7c8d8c9c10d9e10d10c12d11d12e11e12g11f11g10f10g8g9h8f9g7i4h4i2j3h9j9j8l7,black
196,1006547,Maciej Celuch,Tao Brahman,2688,1999,a9*e9i9j10e4c4f7k8j4d8d6i4h3g5d7g7g6i5h6f5e7i6,black
197,1000859,Maciej Celuch,Skurwol,2688,1313,k2i5e6e4c4c2b3e9j9j11l11k9j10j7f8i11k10k11l10k12l12g4d5f7e8e7g7g6c8d6e5d7b7c6b6d8c9c11d9e10h8g8h7,black
198,1000858,Maciej Celuch,Skurwol,2688,1313,m8*k10k12l11l12j12j4d5d3b3b4e3e9h6h7i6i7k6j8i8j7f8g6k9l7e7j11g9f9g8e6f6f3d8c7f5e5g3f11d11d12c12c10f10,black
199,996540,Maciej Celuch,Stanley Kozera,2688,1905,m8i10e9c11k10f5e4d3d6e7f6e6c8d9e8g3g4f4f2d8i5j3k7i2k3j5j4h6i6k8h7d12d11,black
200,980504,Skurwol,Maciej Celuch,1313,2688,a10d10j9j11k10k11l10k12h10i5d5d3b3b4f8f2i4h8g9f7d8g3g5e6j5j4g6g7k7j3,white
201,963990,Maciej Celuch,koontz,2688,2276,m8*e9i5j4d10k10k11j11j12l10l11i12i13h12j7d5d3c4c3b4c2g7g3i7j5h5i4e3f11e10e6c7d8e7d7g4h2g5i3e5d12e12e11h9i10g11g10i8,black
202,963989,Jan Arild Teland,Maciej Celuch,1942,2688,m10*e9e4c4d10f9i5g5g7f7f10e10d12e11e12h10g6c7f6d8c5b7e3d5d4e5d9e8f11i9g9j7k4g8i8k7i7,white
203,963988,Maciej Celuch,,2688,1579,m8*k10i5d5d3b3,black
204,963987,Marius Halsor ★,Maciej Celuch,2005,2688,l12i5e9e4c4d10f7e10h8f6h5h6g6g9h7g7f9f10j6i9h9g11f11g10h10h11i10i11j10j11k10k11m10g8c10d9c9d8c8d7c7b6,white
205,963986,Maciej Celuch,Art Duval ★,2688,2165,m8*e9d12k10f5c4j3j4i7j8g6d7d6h7l2i4g10c12i3h4h3g4g3f4f3e4e3c5b3k3f7j5h9h8g12d11g8i10i11g11,black
206,963985,wojtex,Maciej Celuch,2137,2688,m8*e9d10k10i5j2e4g5e10g8g6f6h9i9i7g9f8j5j4,white
207,963984,Maciej Celuch,Galactic Being,2688,2007,k2*i5i10k10k12j10h12j12j8f9f8l7i9l8k6j7j4d5d3b3g8k7i6j5j6l4m5d9d8e8d10c10e4e7c11e9f10g9g3g6k2i4,black
208,963983,Daniel Sepczuk,Maciej Celuch,2386,2688,m8*e9i5e6d10k10k11j11e7h6h5k3j8d7g9i8d8g6h7j6j7i7i6c11d3d4g5f6e10l5i9h9g11h10i3l2h12l10i11g12h11i10j10k9j9m6l8l6k8m8m7f9f10c10d9b9c8b8c7b7c5a6b4c4b5c6d5d6f4f11g10g8h8e5e4g4f5,white
209,959708,Maciej Celuch,,2688,1579,a6*c4c2d2d3i5e9d10j4d9i4l2d12e10g6e6,black
210,959707,koontz,Maciej Celuch,2276,2688,m8j11f8i5d5d10k11k10l10j12k12l9m9l8e10f11d11e9f9f6g6f7g7g5h5h4i4j2i3i1i2j1g3g2c4d3f3f2e2e3c3c5d4e4e6d6e5c2b3f4e8e7c8d7b7b8c7d8c9d9b11c6a6,black
211,959705,Maciej Celuch,Daniel Sepczuk,2688,2386,m8i5e9e4c4c2b3b2d4f2d2d6j4j11k11k10j5i6j6i7l7j7k6k7l6j12h5f11k8j9j8i4d5j3b7c8l2e5d7c7g4g5h9g10e11f9b10a9f7c11d9,black
212,947823,Skurwol,Maciej Celuch,1313,2688,a10*c4e9j9j11k10k11l10k12h10g12f11g10g11d12e12i7g8g6h6g7h7h5i5i4j4j3l2k3l3k4l4k5l5k7k6h9f10j6l8i9i10m6d8e7d7c10,white
213,941785,Maciej Celuch,Akai Kurama,2688,1472,m8*e9e4c4e5k10j5h6h5i5j3i4i3g4,black
214,903250,Maciej Celuch,Pawel Guz,2688,1872,a9,black
215,903249,Jan Arild Teland,Maciej Celuch,1942,2688,m8*e9d12g11i5e6g10j8d5g5g12f12e11i9h8c7g7c10e8i7j7,white
216,903248,Maciej Celuch,Marius Halsor ★,2688,2005,m6*k10e4i5g7j7k12l11j8l8k9l9k7m6k11i11j10j11l5k6l6e9h6g5f8h8f11d8f9e6d11g10h12h11i13g12i7c10h3i3j4i4c11i8e12g13,black
217,903247,wojtex,Maciej Celuch,2137,2688,a6*i5j2c4c3d3e9j9j11d10e5g4g6h7g10h9h10i11j10i8j8i10i9f9h3f3h4g5e10f10h5e7d6e6e11f11f8,white
218,903246,Maciej Celuch,Frode Lillevold,2688,2265,k2*h8i5e9f6l4k4d5f7l3k6e6d8j6g3k5l2k3k2j3j2i3i2h3i7h6,black
219,903245,Stanley Kozera,Maciej Celuch,1905,2688,a3i5g7d10c11d6e6g9g8g6d8f4h5h6c8d5g5i4h3f6f5e7d7d12d9b13e11e12f11f9e8d11k7i7l4i8,white
220,903244,Maciej Celuch,pOmek:B,2688,2029,k2,black
221,903243,Daniel Sepczuk,Maciej Celuch,2386,2688,m8*e9d12k10k11g11i5d5g10d11c12c11b12f11d8f9f6g6h4g5g12h11g4f5f4e6e13h12g13j12j11i12g8j10i7l6k6l5k5,white
222,884723,Skurwol,Maciej Celuch,1313,2688,a10*c4e9i9j10g10d3d4c3b4c2e3g2f2e7i5i6h6f4f5e5i2k2j2g8h7i4h4h5f6g6d7d8f7g7d9d10,white
223,852238,Maciej Celuch,wojtex,2688,2137,a6*c4c3d3i5l4j3k3k2l2j8f8f7j4j7e8e7g7i4j6h7h6i6g5g4f5f4g2h3e5e1b5d5d6,black
224,852237,Stanley Kozera,Maciej Celuch,1905,2688,a3i5f8d10h7g6j5j4l3j3l2i6e9e7k6j6k5l4k4j7k7j8k8j10k11l9j9h11i10i11e10g8h8d12i9f11g11h10g10h9,white
225,852236,Maciej Celuch,Art Duval ★,2688,2165,m6*e9e4c4c2d4f2d2d5b6c7d6c6j4e8a8b9c8d9h6f10d11g7i8j6i6h8i7h12h9g9f11g10h11,black
226,852235,aduthc,Maciej Celuch,1936,2688,m5*g7e4j9j11i5g9l11k12l12j10c4c2d4f2d2j2j3k2k5k3h3g2i1i10c11g5j4h5i3i7d9e7,white
227,852234,Maciej Celuch,wojtek,2688,1282,a10*d5d3b3d4b6b4j9j11j4h6e4f2e9f8i6h7g3i5j5i7k6j8k10k5j6k11l10l7i8j7e8,black
228,852233,pOmek:B,Maciej Celuch,2029,2688,m5*j9j11l11k12l12e4c4i5k6j10l8l10e9c2d2c5i10h12g5g12b10d10f12g11e12f7i7f10g10f11,white
229,852232,Maciej Celuch,Galactic Being,2688,2007,m8i10e9f6h6g9e5f7d8d7g8h7h8g4g5f5i6i7g7f9h9g11h11g12h10h12i11i12j11j12l11,black
230,852231,Daniel Sepczuk,Maciej Celuch,2386,2688,m8i5c4d4c5d3c3d2c2j11k11k10l10j12k12l9m9l8e9d12d11c12l4l2f11g12f12f9c11b12e11d5f7f6d7d6f8c7h5g4i3g6h6i4h4g7i7g8h10g10i10i8m7k7l6k6,white
231,828947,Maciej Celuch,Daniel Sepczuk,2688,2386,k2f8i8j9b10e4k10h10i10i9k7l8c4d10a12c2b3b2d4f2d2c12b12c9g10i5b9c8h6h5g6h9g8h7i6g7h8k5i7g5c6,black
232,817683,wojtek,Maciej Celuch,1282,2688,a3i5g7d10e9e10f9f10j9g9i6j7c10d9i8h7h6i7c9c11a12c7b8d6,white
233,806186,Maciej Celuch,trixer,2688,1541,k2*j9j8f8f9g8g9e9d11e10f11e11d13b12c13c11d10c10d9e12e13f12f13g12g13i11g7d7e7c9e5f5e6c6d4e4d5c3b5f7f6g6g5h5h4i4j2i3i2h3,black
234,792889,Maciej Celuch,Marius Halsor ★,2688,2005,a13*d5i10k10k12l11d3j9i8k7j6i7i6f6f7d8d9e8e4e5f4h4f8e9g5h6h7g6e7c7h5i5i4k3j4k4l5j5k2j3j1i2i1h2h1g2g1e2e10d10,black
235,792888,Tao Brahman,Maciej Celuch,1999,2688,m4*j9e4c4i5f8j11k10k11i11g12f12c2b3d3d5b2c3d2f5g3d4g2h4g5g6j3i2h5g4f6,white
236,792887,Maciej Celuch,Stanley Kozera,2688,1905,a9h9j9j11l11l10k10k11i9e4c4c2d4c10i8i5d5g6h5h7h6i6f8i3e7d11g9f9g8e6d7d6b7c7b10d12b11b12c11c12f10f11h10,black
237,792886,Jonathan,Maciej Celuch,2017,2688,a4*i8j9k10h10i10i9f8g4i5f11d10e9e8d9e10f9g10h8h9i7k6j7k7l8j8j4j5k5j6i4d5g3d4f3e2e6d7d6b7c7b8c8b9c10,white
238,792885,Maciej Celuch,wojtek,2688,1282,k2i10f8e9k10k12d8e4c4f10c10c2d4c11e10f9d10d12l11l12b10b12e11e12f11f12h11g11h10g10i8i7l4i12g13k4m2l3m3j6h9h8k6j7l7k7m5j8j9j10k9,black
239,792884,Frode Lillevold,Maciej Celuch,2265,2688,m2*j9i5e6e4g7j11l11k12k10l12k11j12h10g12f11d12h5e13h12h11i11i10j10i9,white
240,792883,Maciej Celuch,Galactic Being,2688,2007,k2h8i9j10j7i5j4j6i7e4i6j5e5e6g5g10h11g6c7d6b6b7,white
241,792882,Daniel Sepczuk,Maciej Celuch,2386,2688,k2f8j9j11l11l10i11i7d5f7b10c9e7d9i5h6b9c11,white
242,789344,Daniel Sepczuk,Maciej Celuch,2386,2688,m6*h6f5e4i5d6d5e5e9j9j11d10e7h5i4f6e6h4f10i11f8i7g12l8i8k7j7l4k6m5l7c9c8h10g10l6k8,white
243,789342,Maciej Celuch,Stanley Kozera,2688,1905,a4*i8i10k10k12l11l12e9i5j4j11f6f7g8d9e7e8g6g7i6h7j6h9h8f9h10f11i9g12f12,black
244,789340,wojtek,Maciej Celuch,1282,2688,k2f8j9j11l11k12l12l10e6e4c4c2b3b2d5d3c3d2d4e3h8h6d9e7c8c9d8d7b7b8c7e5f6d6f7f9g7h7g8g5f5h9g9f11k10j10e8d10k9i10i9h10k11i8,white
245,788845,Maciej Celuch,Stanley Kozera,2688,1905,a4h9j9j11l11l10k10e6c6g7i8i10k11i6e7e9h7h6f8d5b5d6c7e8f7j10f10f9g8k9g9,black
246,787387,Maciej Celuch,Tao Brahman,2688,1999,a4*f8i10k10k12l11j11l12k11l10h8j9i5j4i4g4f7g7h3f3h4g6e9d8,black
247,783698,Maciej Celuch,Piotr,2688,1725,a4d12h6h9j9j11l11k12l12,black
248,775939,Maciej Celuch,Jonathan,2688,2017,a4*i8h4l4k3m2k2m1k5l5k7m6l8k8l7k6j7j6i7e6f8b10e7d7e10c9b11d10c12d11d12e11e12f11f12g11g12i11h11i9g3f3e5g5g4h5,black
249,775938,Daniel Sepczuk,Maciej Celuch,2386,2688,a3i10k10i5f8d12g9f11e11e12d11c12c11b12h10j11h11f7d8c10e9d7j10h6,white
250,762771,Piotr,Maciej Celuch,1725,2688,a3i10k10e6c6c5e5f3b7d6d5d4g4h2i2f5f4d10g8k12j10h12j12g7i6i5d9e9g5i4j5k3l4k2h3g6b10e7,white
251,756666,Maciej Celuch,Mateusz,2688,1480,a4k3j9h8f8f9g8g9e9d10c9e10b11b12c11c12d11d12e11e12f11f13f12e13h12g12h10k8c6k9d7c5d5e3b5b6d4c3d3e1b2b3d2d1c2h11j10i11j11i13i12h13g13i9i10g10g11d8c8c10b10b1c1d6c7,black
252,754042,Maciej Celuch,Jon Prospar,2688,2092,k2*d5d3j9k11f8i5j4f6j5i7i8h8k10j7b3c2b2c5e6f5g7h6h4e8e7f7g6f9g9g8e9e10d10c12d11d12e11e12f11,black
253,754041,Keizo,Maciej Celuch,1700,2688,a3f8j9j11l11k12l12l10e9f10,white
254,732620,Maciej Celuch,Jonatan Rydh,2688,2144,k2*d5g7f8g8j9d10l4k4i5j11l11g11g10i8e9e11l8h10k6l2f10f11j7j6i7i6h6j8l7l6k7j10i10h12g12h11i12i11m9,black
255,732619,Art Duval ★,Maciej Celuch,2165,2688,a3i10k10e6g6j2d5k12j12j11h6e9h9g5k2j3j4i7,white
256,732618,Maciej Celuch,FruG0,2688,2023,a4e6j9g10f8j11g6d12i11j2j3g7f7i8k7j6i7j7h9g12d10d11h8h10l11k12l12i9f10k2l5e12l2l3k3k4j5k5b12c11b11c10b10c6c9,black
257,732616,Maciej Celuch,gryf_,2688,1912,a7*j9j11f8f10i5j3f4h4i3i4b10c11a12c12a13f6e6d8c8d7c7d6c6h2b3c4d5,black
258,732615,passenger,Maciej Celuch,2044,2688,a12*c4c2g7i10l11e9j7i4f5f6,white
259,732614,Maciej Celuch,Daniel Sepczuk,2688,2386,a4*j9j11e9j2l4k4j4k2g4f8l2k3i3h7e8f7e7f5d6e4c6c5f4e5g6f6i7h8k10k9i8i6k5j6k6j8i9,black
260,732613,Galactic Being,Maciej Celuch,2007,2688,a4*i8i10k10k12l11l12d7j2j3e9j12g5k4k9e8i7j6h8c10f4h6f7e5f8f5g4c4c5e4d8b9c8,white
261,714793,johnxcrowe,Maciej Celuch,1484,2688,b12*g6e4h4g5h5g7f7f8j6i6j5i8e8e9d9d10b11c10b10c9a9b9a10b8m5k7a8b6b7d6a6b5c6d4l7l6,white
262,714792,Maciej Celuch,idiot,2688,1653,m6*j9i8k7j6i7i6e6f7g6g7l6l5d8d9e8f10g8e10e9d7h7h6e7h9b12c11b11c10b10c9c8b9j7j10i10h12k11f3h4g5h5f6f4h3g3h1g4i11l9i2j3,black
263,714791,Daniel Sepczuk,Maciej Celuch,2386,2688,a4*f4f8j9j11l11j2h6k12l12l10i11i7d8g2i2h4i5j3k4l2e5d9e8e9,white
264,714787,Maciej Celuch,Trevor Green,2688,1554,m6*d5f8d10e7i5i7g9h6h7i6e8e6g6g7f7h4h5d11c11b13b11b12e12c12e10e11g10,black
265,668115,Hs,Maciej Celuch,1532,2688,a3h6i8j11d8d12l11k12l12g9d11e6c7c8d7d5e5d6g6d10f9h5b6b7c6e8f7g5e7f8g7h3c4g8h7h10j9j10i10h12h11g12g11e13f12f13,white
266,668114,Maciej Celuch,Ryan,2688,1852,m7*h6g9h9h7d10d9e9f11k11h8f7e8f8c12c10b12d12d11f10e11g10h11i10,black
267,668112,Maciej Celuch,_fubbi_,2688,2055,a4*i8i10k10k12l11l12j12i5h5h6c8d10l4j3k3k6j6k4j4j5l3k5m5l7k7l6f7g6f6h9d9e11f10f11g10f9e10e9b11d11b12c9c10e8d8f2g5g4i4,black
268,668111,Stanley Kozera,Maciej Celuch,1905,2688,a3h6g7i10f6f8h9d12,white
269,668110,Maciej Celuch,Frode Lillevold,2688,2265,k2g7j9j11e6d9i7i5j4i6h7g6h5h6e9e7k5j6k6j7k7j8k8i10i9f11g8f9e11,black
270,668109,Daniel Sepczuk,Maciej Celuch,2386,2688,m6*h6f5e4i5d6d5e5e9j9j11l11i7h8h7f8g9g8h10f9e11e10e7c10d8f6i4g5d11b12d10i11j10l8l10i10i9g10f12g11h12,white
271,668108,Maciej Celuch,passenger,2688,2044,m5g7e6c3f8f11k10j6d10f5l4k4l3k3l2k8l7l8k5j7j8k7f6g5e5f3f4g3g4h3h4j2j5h5h6h7e10,black
272,668107,Galactic Being,Maciej Celuch,2007,2688,a4*i8j9h6h10e9d12d11c12e11e12g11h12f13h3i3g10f11h4j6j4i4g7c6g6i5i2g5h5d7e3f3f2b6e4,white
273,655435,Maciej Celuch,Jonatan Rydh,2688,2144,k2*h9i10f8h6d5d9i7h5e7f7e8e6c6,black
274,655434,_fubbi_,Maciej Celuch,2055,2688,a3i8k10h6g7d12d11e10e11d6b6b7i7g8h8j5f7g9h7j4k6g5e6f4e5d4a5d3c6b5,white
275,650553,Maciej Celuch,tombow1234,2688,1500,k2,black
276,615924,Galactic Being,Maciej Celuch,2007,2688,a3h6h9i10j7g11k10k9c8d10e10e9b11c9a10d11f11g8k5f12e11f9g10j5,white
277,606544,Maciej Celuch,Egeria,2688,1675,m6k7f8e5d4f7c6f6d7d8e8f3e7d3e3f1b7d2f2g1g2h1h2i1i2j1j2k1l2k2k3j3j4,black
278,604464,Maciej Celuch,zastrzyk,2688,1751,m6*h6f5e4,black
279,604463,jjjklj,Maciej Celuch,1856,2688,a3h6j9k10f7g5c7d10d8i11h10g12f11e13d12e11e12c5i7g8j5h9k7g10g11i9i10k6j7j4i5i4h5h4g6f4e4d6,white
280,589749,Maciej Celuch,guzik,2688,1608,a4*i8i10k10k12l11l12j12i5g5g3f4f3j4h6k6k5f7g8h7h9i4e9j9g7j5i7h8,black
281,589748,jjjklj,Maciej Celuch,1856,2688,a3i8g8g7h8e6i6i7h7i5c6d5,white
282,589747,Maciej Celuch,-,2688,1850,a4*i8i10k10k12l11l12j12k9j9j10h10h6f6h3j4h7k4j6d7g5g6h5e4f4f5f8c9c12c11c10d9f12g11d10e9,black
283,589746,pOmek:B,Maciej Celuch,2029,2688,a5i8j9h6c8c9d8e9k7k8j8d3b3b4a4b6g7g4i4j2k2j3h7j5g5g3,white
284,589745,Maciej Celuch,Frode Lillevold,2688,2265,k2h9i10d4f8g7j8h5i5,black
285,589744,passenger,Maciej Celuch,2044,2688,a3i8g7e6k10j10d9d12c10c11b11b12h9h8g9f8g8h5c7f4e10e7b8c5l4j4k4j6,white
286,589743,Maciej Celuch,Galactic Being,2688,2007,m4*e6h9i10j11j8i5e9e4h5c12d12i4f6e10d10d11c10b12f9g11h12g9l4j5h8h7,white
287,589742,Stanley Kozera,Maciej Celuch,1905,2688,a6*d5f8i8j9e9d6i5j2f4i7e8f5j6g9h10j7f7g5l6l5h5h3l4i6g7k3,white
288,587157,Mojmir Hanes ★,Maciej Celuch,1757,2688,a3h9f8e6j6i4g5f4h4i3g3h3g4g6j4f10i9i8k7k6j7k2h5i5h6h7i6j10e10e11k10j11j9h11h8f9e9e7g7c12l10f12b12c11b11d9b9c9b10b8,white
289,566246,GrYfOnEq,Maciej Celuch,1768,2688,k2h9i10f8d7e4c4j8e9c5e5e8c9c10d9d11g9f10g10f4g5g3h5g7,white
290,566245,Maciej Celuch,Galactic Being,2688,2007,a4*i8i10k10k12j12j11k11k9h10h9h8i5g5g3e6h2j4h4j5k2j2j3e4g7h6h7i6i7k5l3d5g6d8e10e9f12d10c12d12d11f9f11f10,black
291,566244,Stanley Kozera,Maciej Celuch,1905,2688,a3h9j9j11l11k12l12l10d9e5g7h4g4g5f5e7i6i5j5j4f6f7g6f9i9h10i11h7c9d10b11d11b12f8d7c8d8b10c10f3h6h2e4f4m2l3,white
292,566240,Maciej Celuch,Shumacher;],2688,1362,m4*e6d3i8i11f10g5f4f7g6f6i5i6d8e9f8e8j5i7g7f9h8g11h10f12h11g13h12h13i12i13j12j13k12k13l11m12e12e13d12c13b12,black
293,563803,Maciej Celuch,Six,2688,1394,a4*g7h9f5f8c9d9c10d8c8d11b12d7g9g10d10i5j6k4j4j5l5g6l2h6m3i7i8h8j9j11k10k6j7k11l10f11i10,black
294,520982,Maciej Celuch,Crelo,2688,1911,m5f6e5e8h6h9j9i7f9g7h7,black
295,520981,sensei,Maciej Celuch,2036,2688,a3g7h9e6d5i6f7f8d9e8d8c7e7g5h5f9e10g6,white
296,520980,Maciej Celuch,Adam,2688,2116,m7*h9g7f5d10j6e4i6i7j7f12i10i12j10k11h12h13g12f13e11c12d13f9g10j2i3i5h6g5j3,black
297,520979,wojtex,Maciej Celuch,2137,2688,a3g7e8f6c8e9f8f10f9e10h9g11i10i9h10c7e6f5b9e5d6d5b6a8c6e7i7i5d7d9j7h8,white
298,520978,Maciej Celuch,Galactic Being,2688,2007,k2*g7e4h9h6j4i10i7i3f6g5k4j5i5i6f5e11f9h8c12g9d10g6f7,black
299,520977,passenger,Maciej Celuch,2044,2688,a12g7c4c2f5e5j9i8e7d10d9c12e9g3h4g5e6g4h5f11b10g2g6a13b12b13f10g12h10i10i9f9g9,black
