,gid,black,white,black_rating,white_rating,move_list,winner
9155,842749,Jose Maria Grau Ribas,m_r_j,2083,1189,a4*j9i8g7i4f5f10e9f7d9g3h4i2h2h1j2i3g2g4g5c12g8g9c11b12e11f9f8g6e7h3e4g1f2f1i1e10d11f4e5d13f12e12f11,black
9156,842059,set_perez,Jose Maria Grau Ribas,1698,2083,a13i9f9g7h7h6k4j5k5j6k6j4k3j8d4e8b9c9b10c7m7l7m6l9j7h8g8i7,white
9157,842057,Jose Maria Grau Ribas,Mateusz,2083,1621,a3i10e9e7g7c11h7e11d11d10e10g6i5i4j4k2l3l2j3j2i3i2h3h2g3g2f3f2e3e2b4d3c5d4d5,black
9158,842055,Norbert,Jose Maria Grau Ribas,1322,2083,h4*h6i10f9g7,white
9159,842052,Jose Maria Grau Ribas,MarleysGhost,2083,1875,a4*g7d8j4g8f8e11e10d11f10f11h10g10h9h6i7j5i5i6g5g6e7g9h7e8f7i8h8h11g11f13b12c12c10e9j11f6e6f5e5h13i12f3f4g3g4i3h3i1k2,black
9160,838650,Jose Maria Grau Ribas,Norbert,2083,1322,m1g7h7g11j10j6g9f10f9h6i6i5d5,black
9161,838649,MarleysGhost,Jose Maria Grau Ribas,1875,2083,a3h6d8e9d10d9b10b11c10c9b9c8b8c6c7d6d7f6g6f5g5f7g7g9f9e11c12e10f8e8f10f11g10g11h10h11j10i10j9i9j8i4i8h7h9,black
9162,838646,Jose Maria Grau Ribas,Thoddy,2083,1441,a3c5j10i5g6h3e5f2g3h1e4d3e2e3h2i1i2j1j2k1l2k2k3j6j3f9h8h7f8g8e9d12d11c12c11b12e11e12f11f13f12e13h11f5e6,black
9163,838643,aduthc,Jose Maria Grau Ribas,1936,2083,k2*f8i9j10g6d5e7f6f7h6g7d9h8g8f4h7h5c8d6e6h3e5c4e3d7b6b7i5,black
9164,838463,Jose Maria Grau Ribas,set_perez,2083,1698,m1l2k3j5g7f10h9g8i7h4i4k1l3m2i2h6k5g12h10i10j8f11j11j7h11i8e8c11h8j6h7g5g6h5e6e5f5g3f4f3d4e4c6d6c7d7c8d8b10c12c10f8d10f7e11,black
9165,838462,aduthc,Jose Maria Grau Ribas,1936,2083,k2*f8i9d5f10j10h11e10d12k8j7i8h12i12j8f11g11e13e11g10g9h9h7i7i6k5l6j6k4j5j4i5i4g6g5e6,black
9166,838461,Jose Maria Grau Ribas,migachon,2083,1896,a3g7j9k6d9e6i6i5g6f7f6e7j6h8i8h12i10h6k4k3j4j3i4i3h4h3f4g5g4f3g3h1l2i2l3i9h10g11j11j8h9,black
9167,838460,Joe,Jose Maria Grau Ribas,1308,2083,g8*e7c3f5h4g3e8d8d9b10g6c9b11c10c11d10d11g11f10h9h8i8j6l5k7l6l7g9f9e10e11j7k6i7i6g8f7f6i5h5h6a11a12m6m7f8e9,white
9168,836682,Nagy Fathy ★,Jose Maria Grau Ribas,1754,2083,a3c2b4d3e3h6f7g8e9e8f8f6g6h4g5g4e5f5d7e7c9d6e6c8d8c10d9e10d10c12d11d12e11e12f11f12g11g12i11h11j9i10j10h9i9h10h8i8k7j6k5k6m5l3l5j4j5i5i6g9b12c11a11b10a10b9a9b7,white
9169,836681,Jose Maria Grau Ribas,Trevor Green,2083,1554,m1*b12b13c12c11d11d10i5i6g7g8j7i9h8h7e10f8k5j3k4k3h4h3g4g3i3j1g10g2l2,black
9170,836680,aduthc,Jose Maria Grau Ribas,1936,2083,a3g7j9k11d6d9i7i6h7h10i11h6k5k4j5i4j4j3k3k2h5i5f8e7l2j8g8j6f7g5h4g6f6f5b7e6d8d7,white
9171,836676,Jose Maria Grau Ribas,MarleysGhost,2083,1875,a13*l2l1k2k3h6h5k5i2j2k4i4i5j5i3h4i6g6g7h7g5l5l4f6g8i8f4j4j3g3j7i7g4h3j6k7j8k8j9k9j10k10,black
9172,834686,Jose Maria Grau Ribas,Lukasz S.,2083,2047,a4h9j10i7e9e8d7f6c9c8d8c2e5f4e4f2f3g2g3h2i3h3h5g5h4g4g7h6g6f10b9d11c11d10c12h8c3e1d2d1e2f1b2b3a3b4a5b5a6b7,white
9173,834685,Pessoa,Jose Maria Grau Ribas,1491,2083,m11*e9d3h5f8e6e8g8h6k5j5k4j4l2j6k6k3l3j7d9f9k7j9j8i9d8g4f6d11g9g6i8h9h7f11k9i11f4d12,white
9174,834682,Jose Maria Grau Ribas,Cuesta,2083,1406,a3g7k10j6d9d6e6d8f7e9h8h7f8f4g4f5g6g5h5g8f9,black
9175,833892,Jose Maria Grau Ribas,Thomas Werner,2083,1706,a3e6h6f9j10i8h8h9g9h7g7g8j6i7k7j9l8k9l9k10l10k12k11j12j11h13g12l7k8k6j7j3k4j5k5l2i4i3g4h1g3h5i5,black
9176,833891,Patton-Zhukov von Manstein,Jose Maria Grau Ribas,1489,2083,k11*g7d3d10h5i5h6i6h7i7h8f5h4i8h9i9h10i10j3g3e8k3j4e7f7b9d8b11c7l5k5l4k6,white
9177,833890,Jose Maria Grau Ribas,furlong,2083,1414,a3a4k10k9h6h9f8e10d9c11g9f11g10h11g11f13g6i12i11g13f12e13e12d13c12i2h4g3j3f9g8e9e8c13b13,black
9178,833889,Shumacher;],Jose Maria Grau Ribas,1362,2083,a3*e3g7k9k11j11h5h6j4g6g5f6f5d6e6d7d10e7e4c5d4c4d2d3h9f9h7f8f10e10d12e11e12f11f12g11g12h11h12l9i11j8,black
9179,831931,furlong,Jose Maria Grau Ribas,1414,2083,e11*j5i5i6h6j4h8j7i9k8j10k10j11k11j12l12k9m8g7l8l11m10l10f7e6g5e9d9d10b11c10b10c9b9c7c8e7e8d8f8f10g9g11i10h12l9k12a8b6,white
9180,831930,Jose Maria Grau Ribas,Shumacher;],2083,1362,m1*d5c4j10k11g7f10i8h4i5j3k4l2k2k3i3i7f8g6h7i4f6f11e9e6g4f7d8d11h9h10i10i9k8j8k7f3f4i6j7j5i12h3g3g2h2,black
9181,831929,Cuesta,Jose Maria Grau Ribas,1406,2083,b2*k11h6g6g7e8f5c6e4d4e7d8e3d3e2d2c7e6f6f7h5g5f9d10h3k3i4j5i7,white
9182,831925,Jose Maria Grau Ribas,Enrique,2083,1431,a3e8g7f9j9f6i5d7h8g10i9h10k9i10l9j10k11j11h5i13l12k12l11k10l10h9i8l13k13g6h6h4j3g8h7j2k2i4j4l1k1,black
9183,831634,Jose Maria Grau Ribas,Tim,2083,1619,a4d7g7i9j10g8f8e10h9g9f10i7h7i3h4h3g4g3f4f3e4e3b5c4c6b4a5b2d3c2d4e1k2j2j4,black
9184,831633,xenos_in_a_hat,Jose Maria Grau Ribas,1665,2083,a10*f8j10k11g6h7h4k3i6l4j3k4k2l2k5l5k6l6k7l7k9d5e7f6f7g5h5c8d6b7c6a6b6a7b5a5b3b4d2c3c2,white
9185,831631,Jose Maria Grau Ribas,Ziper,2083,1533,a3e7k10i9g7g6h6i4j5k3h5h4g5g4f5f4d5e5d6e6c8d9b10b11c10c11d10d11e10e11f10f11g10g11h10h11i10i11l9j10k8j9j7h8k6f9e8d4e4f2b4d3c5c4b5b3c3d1m1l2e2k11j11i13l12,black
9186,829208,Jose Maria Grau Ribas,Tim,2083,1619,a13i4f6d4g5f7g7g6i5h8i6f9d10e8d7c9g9k3j4j3h5g4h4h3i3j1l2k1f3g2f2,black
9187,829207,Luci Fear,Jose Maria Grau Ribas,1351,2083,m4l3c4g7k9e6j5j6i6h8g8h5k4h7,white
9188,829204,Jose Maria Grau Ribas,Ralph Nelson BednarczukÃÂ®,2083,1349,m1c10g8h6f7f8e9e8g7f10h8h9j8i10d11f9j10j9l8i8j7i7j6k8l7k4l5l4j4j5i6i5h7f6d6e6c7e5,white
9189,829116,Jose Maria Grau Ribas,Thoddy,2083,1441,a3c10f8f9h8g11e9d11e11h6g7g5d6e7c7c8g6i4f6e3f5g2j7k3h4h3i3j1k2e10g10g4h5,black
9190,829115,Shumacher;],Jose Maria Grau Ribas,1362,2083,a3i9j10f8h7h6k4j5c6e7i6i5g7g6d8d7f7f6b8b7c7c10b9e8b12a11d9d10e9e10f9f10h9d5j6c5e5g4l4k5l5k6m6l6m5l8l7k8k7i8d6f3j7h8g3g9m8m7j9j8,white
9191,829113,Jose Maria Grau Ribas,Pessoa,2083,1491,a3*g7i10e8j6h7e11d10c12b11a13d12d11g10h3f4f6i5j3g5,black
9192,829110,euovo,Jose Maria Grau Ribas,1423,2083,g3*b7h6a9b8a8c5c6b9a10b10a11b11a12b12a13d5d6e5,white
9193,828040,n3k0,Jose Maria Grau Ribas,1572,2083,j12*g9g7j7i5e8f6h6g5l4j3c7d5k3k2,white
9194,825066,Jose Maria Grau Ribas,pensando,2083,1562,a3g7j10j9e7e8i6h8i8i7k6j7k7j8l8k9l9h5j4k10l10k12k11i13j12j13i12h13h12g13g12f13f12e13e12d13d12c13b12c12c10d10d8f5g6h6g5h3e4d6g4g2g3h2d3,black
9195,824279,piti,Jose Maria Grau Ribas,1698,2083,b2*d4g7j6j5h6h7e8e9c10f6e6d8i8i4g5i6e7g9d9c11d10d11e10e11f10f11g10g11h10h11j10i10k8j8k7j7k6i9l4j2k2f5i3j3k3j11i11h13b12g12b11d5,white
9196,823890,PMB,Jose Maria Grau Ribas,1641,2083,b2*i5j10i10g6i7i4k3j4k4j5k5j6k6j7k7j8k8j9k10k9m8j11k11i12l9l2l3k2j3j2i3i2g3h3g4h4g5h5e7e8f7f8,white
9197,823889,Jordi,Jose Maria Grau Ribas,1495,2083,k10*d11f8c9d8c8d7c7d6c6c10e9d5d9e4b5c3h9h7l5j6k4k7m13a13,white
9198,823686,Jose Maria Grau Ribas,Ruben Berenguel,2083,1400,a3k12e9e5h6j3g5g4h4i2j2i3j5l2h3h2g3g2f3d11f10f11c10b12g10g11h10h11i10i11e11d13j10d12i12m10d7,black
9199,823614,Jose Maria Grau Ribas,ubin,2083,1470,a4k10f8e11g10f13h10i11d9c11f9d12b10g12a12a13c12c13b13b11d11g5h5g6h6e9e8g7h7e10d10,black
9200,793051,Jose Maria Grau Ribas,Nagy Fathy ★,2083,1754,a4*j10g7,white
9201,793050,MichaeI X,Jose Maria Grau Ribas,1606,2083,m11k12g7e4i4,black
9202,793049,Jose Maria Grau Ribas,Trevor Green,2083,1554,a3g7i10g8d9e7,white
9203,793048,Carroll ★,Jose Maria Grau Ribas,1699,2083,m5d4g5,black
9204,793047,Jose Maria Grau Ribas,Michael Engels,2083,1545,a3g7i9,black
9205,793046,I R I,Jose Maria Grau Ribas,1953,2083,m7d4f4g7i6i5k4j3k3k5j5g8h8i7h7,black
9206,793045,Jose Maria Grau Ribas,Michal Piszczalka(piszczyk),2083,1846,a3g7j10g6,white
9207,793044,_felix_,Jose Maria Grau Ribas,1588,2083,m6g7h7h6i6i5j5j4l3l2k3l4k4k2j3,black
9208,732700,I R I,Jose Maria Grau Ribas,1953,2083,m9,black
9209,732698,Jason Kidd,Jose Maria Grau Ribas,1486,2083,m9,black
9210,732690,Ryan,Jose Maria Grau Ribas,1852,2083,a3,black
9212,668382,Kd Hoffmann,Jose Maria Grau Ribas,1675,2083,b3*g7j11h10h5i5h6i6h7i7h8i8i4f4h9d7e9f9e10g10f10g9f8g8f6k3j4k5k4m3j2l8i9j9e8i11m13l4l2c9c11a12b10,white
9213,668381,Jose Maria Grau Ribas,MichaeI X,2083,1606,a3g7j10j7f7e9f8d5d8g5f5f4e5f9g8g9h8h9i8i9j8j9k8k9c10c11d10e11d11c13e4d12b12,black
9214,668380,Robin,Jose Maria Grau Ribas,1689,2083,a3g7d8d9f8f7e8g9b9e10d10e9b10b11c10d12c12d11c11d7c7d5e6c8b8e4d6f5f6g5i5h6i6h8i8i7k6j9k8j8k9k7m6l6m5l5m4l4m3l2l3j3h4j4c5b4a5d3a4b6j7h10,white
9215,668379,Jose Maria Grau Ribas,Ziper,2083,1533,a3e7g7g6h6i4h5h4g5g4f5f4j5k3j3j4l4l3d5e5d6e6d8d7b8c10b9e9e8f8f7h9d10d9b12b11g9g8h8h7j6i7j8j7k7k6m5l6m6l8l7j9i9h11g10c4,white
9216,668378,Juan Guzmán Triviño,Jose Maria Grau Ribas,1315,2083,a3g7j9j11k9i6f8e7e6f6c8d7b7d9b10c11a12c12a13c5e5d5b4c7j6j5l4k7m5l5m4l7h7h6,white
9217,668377,Jose Maria Grau Ribas,shinnosuke,2083,1793,a3,black
9218,668376,Michael Engels,Jose Maria Grau Ribas,1545,2083,a2d5g7j11i9h5g5g6e7f6e6f4j4i6f5h3h4i3,white
9219,668375,Jose Maria Grau Ribas,Salcido,2083,1463,a3,black
9220,668374,Znajomy,Jose Maria Grau Ribas,1637,2083,m5k6h6g8,white
9221,660457,Jose Maria Grau Ribas,aduthc,2083,1936,a3i10k10g7c10d6f7f8d8e7e8g5h5g6i6i7e6d7f6f4h7g9h8h9,white
9222,660456,_felix_,Jose Maria Grau Ribas,1588,2083,m5d4d2j8g7h5g5f10f9e11d10c12d12d11b12c11b11c10h9h10g10f12g11g12h11h12i11i12k11l12j13j11k10j10k9i9l7l5k6l6k7k5j6j4f7,black
9223,660453,Jose Maria Grau Ribas,Luci Fear,2083,1351,a3h9f8f6i7g7j7j8g8h7h8j4i5j3g6h5h6f7j5f10e10e9e8f9c10d9c9d8b8c8b9c6b5a7,white
9224,636707,Luci Fear,Jose Maria Grau Ribas,1351,2083,m5*j10k11d10e8,white
9225,636705,Jose Maria Grau Ribas,-,2083,1850,a13*j10h6c4d7f7c2e7g4e5f3g5h9d8f2i3h4i4h5j5i7d2d5,white
9226,636703,gryf_,Jose Maria Grau Ribas,1912,2083,m4*d10i5g5f4c4e6b6d8f7h3l4l3i4j2k2j3k3g6f6h5j4g8i8j5k4k6,white
9227,615966,Jose Maria Grau Ribas,old p.j,2083,1729,m6*j11i8e10e5d4g7d7e9b8d8c9d9h7h6j5h9g9g8h8i4l4h10j6,black
9228,615965,Tomasz Grabowski Oscylophagus,Jose Maria Grau Ribas,1533,2083,m11j8f8f6g6f7g7g5h5i3h4h3j4k2l2k3d4g4c6d10e9d8b9c10,white
9229,615962,Jose Maria Grau Ribas,Juan Guzmán Triviño,2083,1315,m1*j10e5c4i8f7g6h6g7f6g5f5f8d9d10e9f11f10e8d8e4d7g3f3f4i4h3h8i7h7j2,white
9230,608257,Jose Maria Grau Ribas,+,2083,1962,f13*g7e4c3f8i8i10g10i5e7g5d6d9f7c5h5g8,white
9231,608256,-,Jose Maria Grau Ribas,1850,2083,a3d5d7e9i8j9k10l11f8j4k7g6b5d6b8b4i5h7j6i4f5h3g4h4e7e8f7,black
9232,608254,Jose Maria Grau Ribas,Hs,2083,1532,l2*g7e5i7h6j5i10g10j4g5i4f7g4h4i2,white
9233,607039,Bruno,Jose Maria Grau Ribas,1420,2083,h13*e9f6h6g8f7e8f8f10d11d10e10g6g7h5j5j4l3k4,white
9234,607038,Jose Maria Grau Ribas,Robin,2083,1689,a13g6h6g9i8i5j6j3k4l2k2j5k5k3h5h4g5g4e5e4f4e6d6d7i4i3f5g2d3f1c3d4f3i9h9g12g11f12h11h12j11j7i7,black
9235,607037,arrakis,Jose Maria Grau Ribas,1382,2083,d3*k2i10e12f8f10h7h9i5j4j5k5j7j8d9k4l6j6i7b10c8a9b7c11a6,white
9236,607033,Jose Maria Grau Ribas,+,2083,1962,a7*g7i10k11f5h4g9f9g8f8g6h6e11d11e10f10f11d10e9h10i11d9e8c8d8c9d6c6c4b5d3,white
9237,606571,Jose Maria Grau Ribas,+,2083,1962,a13*l2g7i9j10e9e6i6i4k5j5j6j2j3i3k2k4l5m3i5j4d5f4,white
9238,606570,powerrade,Jose Maria Grau Ribas,1629,2083,m7*e10f8h7h6g7g6j5i4k3i6j6i8g9i7j8j7l6j2l5j11k8l7k7h10i9h9i11i12h12h13g12f13,white
9239,606568,Jose Maria Grau Ribas,lyoa,2083,1650,m1i8g7f10e10e6d5d7h10h5f6f7g6f9e8e9g9g8h8h7j6i7j8k4l5i5m3m2l3l2k3,black
9240,603390,FruG0,Jose Maria Grau Ribas,2023,2083,a3d5i8i5g5g7j6i4h6g6h5i6h7g4h4i2i3j2j3l1l2m1k2k1h3h2g3g2f3f2e3e2b4d3c5d4c6d6c7d7c8d8c9d10d9f9f8g8e9e10e7i9b11,black
9241,603389,Jose Maria Grau Ribas,_fubbi_,2083,2055,a13i8i5f5f7h6h7i6g5f6g6g4h5e9f9f8g7g8h8g10g9e11d10e10h9h10d9e8c8d8,white
9242,603388,gryf_,Jose Maria Grau Ribas,1912,2083,m5*c11d4b3d9i8i5g6g7h6h7i6i7k6j6k5j5l3l4k4j3k2j9k7h9i9h11i10i11k10l8e10f10j10k11j11i13i12h13g10f12g9d12g12,black
9243,600432,Jose Maria Grau Ribas,kidgame2001,2083,1437,a6a10j9b9e8c8h6d7g6e6i4,black
9244,600431,gryf_,Jose Maria Grau Ribas,1912,2083,m5*c11e5h6g8i7i6h7g5c5i4j4i5k5j8k6j3k3l2k2h9f7d9g9f11e10,black
9245,600430,Jose Maria Grau Ribas,Steve,2083,1402,k2j7e9g7f7i3h4g6f6g5e5g1f3c13d11e12b12h2c3,black
9246,600429,arrakis,Jose Maria Grau Ribas,1382,2083,a2h6a3e8a4i4a5g8a6f10a7f11a8c10a13k3a12b10d9e7d10c8a9g6a10a11c11d8m2l4c9b9m3m4k4l3,white
9247,597185,lol,Jose Maria Grau Ribas,1531,2083,m4g7j10k7e6e9,white
9248,597184,Jose Maria Grau Ribas,Tim,2083,1619,a5d7j10k11l12j8g7g8f8e9f9h4j4i5h5g6h6i4f5f4g4h2i6j5g3g2h3i2i3j2j3k2k4l2f3f2e3e2d3d2b3,black
9249,597183,_felix_,Jose Maria Grau Ribas,1588,2083,m5g7h7j10g9h6i6i5j5j4l3k4l4l2k3g8h8k5l7k8l8l5m4l6m6k7k9j9k10j11k12k2j3j2i3i2h3h2g3g2f3f2e3e2c3b2d1d3c4d4c5e5d5e4d6e7e6f5f6g5c8d10e9,black
9250,595225,_felix_,Jose Maria Grau Ribas,1588,2083,m5e4c4d3c3d4f8g6f6f7d8e7d7e5e6g5f5g4f4g2g3h2h3i2i3j2j3d10e9d9e8e10g9g10f10e12f11f12g11g12h11h12i11i12k11l12j13j11k10j10k9j9l7k8l8l1k2k1m1l2m2l4l3k4k3k7l5j6j5k5m3m4j7k6e11d12b10b13c12b11,white
9251,595224,Jose Maria Grau Ribas,Nagy Fathy ★,2083,1754,a5g7i9j7d9e5g6f7e7f5h6i3i4j3g4h8c9f6c6d4b5c2b3b2d3c7d6d10b11b12c11c12d11d12e11e12f11f12h11g11h9g10g9f10f9e8d7,black
9252,595223,Pablo,Jose Maria Grau Ribas,1558,2083,f8*g6d4f8g7f7e10g9g10h10g11d10d11h9g8f9h11i11i10j9j10m9k10,white
9253,595219,Jose Maria Grau Ribas,arrakis,2083,1382,m1g7d10f7e7e8c9d8c8d7c7c12b7a12e11d6c5d9c10e12d3d12b12c6b6d2b3b2c2,black
9254,585330,Jose Maria Grau Ribas,FruG0,2083,2023,m1h9f8f5d7e7g6h4g4g5e6f6i5j3k4l2k2k3i3i4d9m2c7d8b9c10b12a11c9g2e4e11d10c11d11c12d12,black
9255,585329,Hs,Jose Maria Grau Ribas,1532,2083,a3g7j9k10i7h10i11i8h8g10e9h5d7e8c9c8d8d10d9b11e10e5c6c5g4,black
9256,585327,Jose Maria Grau Ribas,gryf_,2083,1912,a4e6d10i10h6f8g8g7h7f9g9f11h10g12f12g11c10e11h11h12i11i12j11j12k11k12l11l12c7d3b5c9e8f7d8c6d6e4d5c4e5f4f6f5e7g5g6i5h5i3j3i4j5j4l3k4l4k5l5k6l6k7m7l7m6l9l8k9,white
9257,554998,Jose Maria Grau Ribas,Karina_x,2083,1496,m1i10k10k12f9,black
9258,554997,kixmo,Jose Maria Grau Ribas,1457,2083,a4*g7j11i9h5i5j3g4h8j7i6f6f9k5k4e9f7f8d8i4d11e10e11h10f10j5i3h4g3h3i1h2h1f2g2e4f4e5f5e6g5k3k2l2j4g6h6m3l4m4l5m5l6,white
9259,554995,Jose Maria Grau Ribas,UseR,2083,1431,a3,black
9260,554992,Daniel Feito,Jose Maria Grau Ribas,1531,2083,m1g7h7k4i5g9e9h4j3f10h10i8g8d11c11d10c10d9c9d8c8d7c7d6c6d5c5d3d4e3e4f3f5f4e5,black
9261,552697,Ryan,Jose Maria Grau Ribas,1852,2083,a3g7e8f6d7e5c6c5d5c7b7e4d4d6b8c8b9c10b12a11j6j5h6h8i8h9i9i4g5h10i7i10k9j11k11k10m9l9m8i12l10l8m7l7m6l6m5l5m4l4m3l2,white
9262,552696,Jose Maria Grau Ribas,Jarek,2083,1662,a8h5e9c11b10e5d5c7d7e4f5g4f4g2g5h4g3h2h3i2j3i3i5h6i6h7i7h9i9i8k7j7k6j6k5j4i4j8,white
9263,552695,Maciej Bednarski,Jose Maria Grau Ribas,1759,2083,a4*j9g7d5i6e7e6f7g5c7c6d6f4e3d8d7e9f8f9g8g9h8h9i8i9j8i11k10k11j11i13i12,black
9264,552691,Jose Maria Grau Ribas,PMB,2083,1641,a6g7j11j9e9e8f7f8c9c8d8e6d7d6b7b6b5a7c6d4c3c7g5e7a9c5d5,black
9265,552348,Maciej Bednarski,Jose Maria Grau Ribas,1759,2083,a4*j9g7d5e8k6j8i7j6j7i6f7g6f8f6e7e6c7d7c8d8c9d10e9d11d9e4d4e3c3b2d2e1e2f1f2g1g2h1h2i1i2j1j2k1l2k2k4k5j4l3k3f10g9g8f9g10h9,black
9266,552347,Jose Maria Grau Ribas,PMB,2083,1641,k2*d4g7j6j7e9e8i7h9g8f9f8d11f10f11e11d13k6i9d9c10g10g11h10h11j11i12k10j12l11l10k11i11j9,black
9267,552346,Ryan,Jose Maria Grau Ribas,1852,2083,a3g7i7i5j5j4k4k3m2k2m1l3m3l4m4l5m5l7l6j8j7h8i8h10h9g10f9g9f7f8d9d10b11d11b12c10,white
9268,551771,Cuesta,Jose Maria Grau Ribas,1406,2083,b2d5i4h6g6g7e8e6f6e7f7e9c10e10d11d9a9d8c5d4c4b9a10b12b10b7c8d3d6e5c6c3l5j5k4k5l4k7k6h8,white
9269,551769,Jose Maria Grau Ribas,jason rust,2083,1437,b2b4g7,black
9270,551767,Trevor Green,Jose Maria Grau Ribas,1554,2083,m5k6g7d4g5f9h8h9g9h7h5g8e9f8e8f7e7f6e6f5e5f4e4f3e3d11c11b12e10e11f10f11i10g11j8j9i9i8j7i7j6i11h11k4i5g13h12h13j12i12k10j10l8k8l7k7l4,black
9271,551764,Jose Maria Grau Ribas,Huw Rees,2083,1533,a3g7j10i6f7f8e8e9c10d6d7f5g5h3g4g3f4f3e4e3i3h4h5i4i5k3j4j3c4d4c5d5b7c9b8b12d11d9j6j5,white
9272,550943,Jose Maria Grau Ribas,lol,2083,1531,m1*b12h6e7e4f5h4d5g3h3g4d4c12e10d9f8e6f6e5h5i4i5j4c7d7c8d8c10c9a10b9a9j2b7b10a11b11a12b13c11d11d10f11e11d13g10g11h10h11j11i12k10j12l11i11j9e2c3f10h8,black
9273,550942,daniel001,Jose Maria Grau Ribas,1523,2083,m7*j10g7d5e8i7i6h7h5f8f7,white
9274,550939,Jose Maria Grau Ribas,jjjklj,2083,1856,a3i10g7e6e8h5i6j4i4i5f6g4k5h3f5f4d5e5d7d6b7c7l4b12c9e10g9f11c11d9b10l3a9b6c6c12e11d11h9d8,white
9275,550936,Maciej Bednarski,Jose Maria Grau Ribas,1759,2083,a3d5g7f9h8h5f6g4e5f3e4e3d4d3c4h7g8c2b2b3b5a4i5h6j6i9j7g10h10h9k8j10l9l8k11l10f10f7g6g9e9,black
9276,549985,Therion,Jose Maria Grau Ribas,1590,2083,m1j7i7g8h8i6j6j5k5k4m3l2m2l4m4l5m5l6m6k9l8j10m9l11k7i9l10k11f8f9d10e9d8d9b10c9a9b9a10b7b8c7c8e6f6g6e7g4k6l7h6h4i4i2j2g7f5f4g10h7,white
9277,549984,Jose Maria Grau Ribas,daniel001,2083,1523,a1h6j9j11e7e9g9g8d9e8d8d10c10c11a12c12a13b11a11b10a10c8b9d6c9f5g6h4i4h5i6j7,white
9278,549983,Daniel Feito,Jose Maria Grau Ribas,1531,2083,m1g7h7i5j5i6j6i7j7i8j8j4f7f8d9e10k4l2g4k3c11e8d8e6d6d7b8c8b9c10a11b12b11c12d11d12e11e12f11f12i10g11m2j11h12i9j9l3m3l4m4l5m5l6m6l7m7k9,white
9279,548715,Jose Maria Grau Ribas,lol,2083,1531,l1h6d10e7g6h5f5f8e8e9d9g5f6f7d7d8g7h8f10g9b9e6d6c5b7e4e5g3g4h3,white
9280,548714,Daniel Feito,Jose Maria Grau Ribas,1531,2083,m1l2e10e9i6i5l4j5k6l5k5l3h5h6e8f7e7c10f8f9h7g8g7i8j9h10j7j8l7k8l8k10,white
9281,548711,Jose Maria Grau Ribas,Nagy Fathy ★,2083,1754,m1*b12b13c12c13d12d13e12e13f12f13g12g13j11h12i10i9f9g10h10e11h8h7e6e8f8f7g7g6h6h5i5j3i4i3h4h3f5g2d4d3c4c3b4b3f2e3f3f4k3j4k4j5k5j6k8k7l7l6j7k6e4e5c6d6c7d7c8d9c10c9a10b10a11b11a12b9a9c5b6b5d5b8a8,black
9282,548708,daniel001,Jose Maria Grau Ribas,1523,2083,m7*j10h6d5c3j6j5i6i5f7f6g6g8e9e8f8d8e6e10f9f10g9g10h9,black
9283,544555,Daniel Feito,Jose Maria Grau Ribas,1531,2083,m1j11i10i6h6h5i5g7h7i4j4k2l3g9i8i9h9g11e9f10g8d11c11d10c10d9c9f8d7f2f6g6g4h3g3h1h2b13h12k4k3,black
9284,544553,Jose Maria Grau Ribas,guzik,2083,1608,a5*d3f8j10h3j4i7h7i6g6h6g7g9e8e9c10d9c9d8c8d7c7d11h8h9i8i9b12b11c11d5c4b6d6f4k5k4j5k6j7j6h5,black
9285,544551,brebrebre,Jose Maria Grau Ribas,1481,2083,a3d5h8g7j7i6j5j6l5k6l6k7l7k8l8k9l9k10l10k11l11k12m12k4l3k3e6e8h5i4j3i5a9c9b10b9a10b8a8b6b7d6d8d9,white
9286,544548,Jose Maria Grau Ribas,Maciej Bednarski,2083,1759,a6*e3d2c4b3f4f8h8j11i8h7j6j5i6j7i7h5i5j3i4i3h4h3g2g4f5g5l5l2e7d9,white
9287,538212,lol,Jose Maria Grau Ribas,1531,2083,a3d6h6j10k11g8i7h9j8i10h10i9k9k10g9g10l9k8j9j7i8l10f10h8f8h5g6g5j4,black
9288,538211,Jose Maria Grau Ribas,150,2083,1765,a3h9f9d11e10g11d10,black
9289,538210,pOmek:B,Jose Maria Grau Ribas,2029,2083,a3c2b4c5f7g7j9f8k6j5h6j4g6h7i6i7j6j8l7l6k7k8l8k9l9h3i3i2g5j2f4k11k10i12j11j12i11h12h11g12g11f12f11e12d11,black
9290,521224,Jose Maria Grau Ribas,Milarepa,2083,1591,m1h7g7f9g8g9h8h9e9d11c10b12c12c11e10e11f10f11g10g11i10h10j8i8j7i7k5,black
9291,521223,Sergio Ramirez,Jose Maria Grau Ribas,1462,2083,a3g7j9k10c8d10f8e7f7g8f9g5f6f5d6e6d9d5e5f3e4e3f4g3g4c7,white
9292,521222,Jose Maria Grau Ribas,Hs,2083,1532,a7*g7i10j11k12f3g5h5g6h6i3h4h2e2g9f9g8i7f10e10f8e8f7,white
9293,521221,Alan Turing,Jose Maria Grau Ribas,1525,2083,a4*j9k10i9h6e7f5k5j7i6j5l5k7h7i5g5f7e8g4,white
